facility_id,institution_id,source_facility_id,crms_credit_id,facility_type,product_code,currency,approved_limit,original_principal,amount_disbursed,origination_date,first_disbursement_date,maturity_date,original_tenor_days,interest_rate,rate_type,repayment_frequency,scheduled_payment_amount,purpose_code,sector_code,funding_source_code,secured_flag,facility_status,snapshot_date,outstanding_principal,total_exposure,days_past_due,delinquency_bucket,default_flag,default_date,restructure_flag,writeoff_flag,writeoff_amount,recovery_amount,party_id,borrower_external_id,party_type,data_classification,wcds_version
FAC-LENDER_C-00000203,LENDER_C,LENDER_C-100203,,TERM_LOAN,ASSET_FINANCE,NGN,150000,150000,150000,2024-12-09,2024-12-09,2025-12-09,365,0.266297,FIXED,MONTHLY,15828.71,MICRO_ENTERPRISE,MICROFINANCE,DEPOSITS_AND_EQUITY,True,CLOSED,2026-08-21,0,0.0,0,CURRENT,False,,False,False,0,0,PTY-LENDER_C-00000203,ANON-LENDER_C-00000203,ORGANISATION,synthetic,WCDS-0.1
FAC-LENDER_C-00000204,LENDER_C,LENDER_C-100204,,TERM_LOAN,STAFF_LOAN,NGN,2000000,2000000,2000000,2025-01-07,2025-01-07,2026-01-07,365,0.140437,FIXED,MONTHLY,190072.76,PERSONAL,MICROFINANCE,DEPOSITS_AND_EQUITY,False,CLOSED,2026-08-21,0,0.0,0,CURRENT,False,,False,False,0,0,PTY-LENDER_C-00000204,ANON-LENDER_C-00000204,PERSON,synthetic,WCDS-0.1
FAC-LENDER_C-00000205,LENDER_C,LENDER_C-100205,,TERM_LOAN,GROUP_MICRO,NGN,200000,200000,200000,2025-09-23,2025-09-23,2026-03-22,180,0.448226,FIXED,WEEKLY,9392.64,MICRO_ENTERPRISE,MICROFINANCE,DEPOSITS_AND_EQUITY,False,CLOSED,2026-08-21,0,0.0,0,CURRENT,False,,False,False,0,0,PTY-LENDER_C-00000205,ANON-LENDER_C-00000205,PERSON,synthetic,WCDS-0.1
FAC-LENDER_C-00000206,LENDER_C,LENDER_C-100206,,TERM_LOAN,SME_MICRO,NGN,200000,200000,200000,2026-07-05,2026-07-05,2027-04-01,270,0.380501,FIXED,MONTHLY,28477.04,MICRO_ENTERPRISE,MICROFINANCE,DEPOSITS_AND_EQUITY,False,ACTIVE,2026-08-21,170185.19,172846.38,15,DPD_1_30,False,,False,False,0,0,PTY-LENDER_C-00000206,ANON-LENDER_C-00000206,ORGANISATION,synthetic,WCDS-0.1
FAC-LENDER_C-00000207,LENDER_C,LENDER_C-100207,,TERM_LOAN,ASSET_FINANCE,NGN,100000,100000,100000,2025-11-10,2025-11-10,2026-11-10,365,0.264854,FIXED,MONTHLY,10540.45,MICRO_ENTERPRISE,MICROFINANCE,DEPOSITS_AND_EQUITY,True,ACTIVE,2026-08-21,22191.78,22191.78,0,CURRENT,False,,False,False,0,0,PTY-LENDER_C-00000207,ANON-LENDER_C-00000207,ORGANISATION,synthetic,WCDS-0.1
FAC-LENDER_C-00000208,LENDER_C,LENDER_C-100208,,TERM_LOAN,SME_MICRO,NGN,150000,150000,150000,2026-04-28,2026-04-28,2027-01-23,270,0.34681,FIXED,MONTHLY,20942.4,MICRO_ENTERPRISE,MICROFINANCE,DEPOSITS_AND_EQUITY,False,ACTIVE,2026-08-21,86111.11,86111.11,0,CURRENT,False,,False,False,0,0,PTY-LENDER_C-00000208,ANON-LENDER_C-00000208,ORGANISATION,synthetic,WCDS-0.1
FAC-LENDER_C-00000209,LENDER_C,LENDER_C-100209,,TERM_LOAN,SME_MICRO,NGN,2000000,2000000,2000000,2026-02-16,2026-02-16,2026-11-13,270,0.357529,FIXED,MONTHLY,280994.04,MICRO_ENTERPRISE,MICROFINANCE,DEPOSITS_AND_EQUITY,True,ACTIVE,2026-08-21,622222.22,622222.22,0,CURRENT,False,,False,False,0,0,PTY-LENDER_C-00000209,ANON-LENDER_C-00000209,ORGANISATION,synthetic,WCDS-0.1
FAC-LENDER_C-00000210,LENDER_C,LENDER_C-100210,,TERM_LOAN,SME_MICRO,NGN,100000,100000,100000,2026-04-14,2026-04-14,2027-01-09,270,0.285925,FIXED,MONTHLY,13461.18,MICRO_ENTERPRISE,MICROFINANCE,DEPOSITS_AND_EQUITY,True,ACTIVE,2026-08-21,52222.22,52222.22,0,CURRENT,False,,False,False,0,0,PTY-LENDER_C-00000210,ANON-LENDER_C-00000210,ORGANISATION,synthetic,WCDS-0.1
FAC-LENDER_C-00000211,LENDER_C,LENDER_C-100211,,TERM_LOAN,STAFF_LOAN,NGN,750000,750000,750000,2025-05-24,2025-05-24,2026-05-24,365,0.175333,FIXED,MONTHLY,73458.32,PERSONAL,MICROFINANCE,DEPOSITS_AND_EQUITY,False,CLOSED,2026-08-21,0,0.0,0,CURRENT,False,,False,False,0,0,PTY-LENDER_C-00000211,ANON-LENDER_C-00000211,PERSON,synthetic,WCDS-0.1
FAC-LENDER_C-00000212,LENDER_C,LENDER_C-100212,,TERM_LOAN,STAFF_LOAN,NGN,500000,500000,500000,2026-04-09,2026-04-09,2027-04-09,365,0.167749,FIXED,MONTHLY,48656.22,PERSONAL,MICROFINANCE,DEPOSITS_AND_EQUITY,False,ACTIVE,2026-08-21,316438.36,316438.36,0,CURRENT,False,,False,False,0,0,PTY-LENDER_C-00000212,ANON-LENDER_C-00000212,PERSON,synthetic,WCDS-0.1
FAC-LENDER_C-00000213,LENDER_C,LENDER_C-100213,,TERM_LOAN,ASSET_FINANCE,NGN,50000,50000,50000,2025-12-14,2025-12-14,2026-12-14,365,0.244721,FIXED,MONTHLY,5186.34,MICRO_ENTERPRISE,MICROFINANCE,DEPOSITS_AND_EQUITY,True,ACTIVE,2026-08-21,21170.09,21595.91,65,DPD_61_90,False,,False,False,0,0,PTY-LENDER_C-00000213,ANON-LENDER_C-00000213,ORGANISATION,synthetic,WCDS-0.1
FAC-LENDER_C-00000214,LENDER_C,LENDER_C-100214,,TERM_LOAN,GROUP_MICRO,NGN,750000,750000,750000,2025-11-02,2025-11-02,2026-05-01,180,0.347899,FIXED,WEEKLY,33795.19,MICRO_ENTERPRISE,MICROFINANCE,DEPOSITS_AND_EQUITY,False,CLOSED,2026-08-21,0,0.0,0,CURRENT,False,,False,False,0,0,PTY-LENDER_C-00000214,ANON-LENDER_C-00000214,PERSON,synthetic,WCDS-0.1
FAC-LENDER_C-00000215,LENDER_C,LENDER_C-100215,,TERM_LOAN,ASSET_FINANCE,NGN,500000,500000,500000,2024-12-17,2024-12-17,2025-12-17,365,0.276982,FIXED,MONTHLY,53207.57,MICRO_ENTERPRISE,MICROFINANCE,DEPOSITS_AND_EQUITY,True,CLOSED,2026-08-21,0,0.0,0,CURRENT,False,,False,False,0,0,PTY-LENDER_C-00000215,ANON-LENDER_C-00000215,ORGANISATION,synthetic,WCDS-0.1
FAC-LENDER_C-00000216,LENDER_C,LENDER_C-100216,,TERM_LOAN,GROUP_MICRO,NGN,750000,750000,750000,2025-06-24,2025-06-24,2025-12-21,180,0.401442,FIXED,WEEKLY,34556.87,MICRO_ENTERPRISE,MICROFINANCE,DEPOSITS_AND_EQUITY,False,ACTIVE,2026-08-21,81250.0,83930.86,65,DPD_61_90,False,,True,False,0,0,PTY-LENDER_C-00000216,ANON-LENDER_C-00000216,PERSON,synthetic,WCDS-0.1
FAC-LENDER_C-00000217,LENDER_C,LENDER_C-100217,,TERM_LOAN,STAFF_LOAN,NGN,750000,750000,750000,2026-05-27,2026-05-27,2027-05-27,365,0.179376,FIXED,MONTHLY,73710.97,PERSONAL,MICROFINANCE,DEPOSITS_AND_EQUITY,False,ACTIVE,2026-08-21,573287.67,573287.67,0,CURRENT,False,,False,False,0,0,PTY-LENDER_C-00000217,ANON-LENDER_C-00000217,PERSON,synthetic,WCDS-0.1
FAC-LENDER_C-00000218,LENDER_C,LENDER_C-100218,,TERM_LOAN,STAFF_LOAN,NGN,500000,500000,500000,2025-11-09,2025-11-09,2026-11-09,365,0.191751,FIXED,MONTHLY,49656.29,PERSONAL,MICROFINANCE,DEPOSITS_AND_EQUITY,False,ACTIVE,2026-08-21,109589.04,109589.04,0,CURRENT,False,,False,False,0,0,PTY-LENDER_C-00000218,ANON-LENDER_C-00000218,PERSON,synthetic,WCDS-0.1
FAC-LENDER_C-00000219,LENDER_C,LENDER_C-100219,,TERM_LOAN,GROUP_MICRO,NGN,75000,75000,75000,2025-12-24,2025-12-24,2026-06-22,180,0.301956,FIXED,WEEKLY,3314.16,MICRO_ENTERPRISE,MICROFINANCE,DEPOSITS_AND_EQUITY,False,WRITTEN_OFF,2026-08-21,364.42,373.47,180,DPD_90_PLUS,True,2026-05-23,False,True,11250.0,1121.69,PTY-LENDER_C-00000219,ANON-LENDER_C-00000219,PERSON,synthetic,WCDS-0.1
FAC-LENDER_C-00000220,LENDER_C,LENDER_C-100220,,TERM_LOAN,GROUP_MICRO,NGN,1000000,1000000,1000000,2026-07-27,2026-07-27,2027-01-23,180,0.422692,FIXED,WEEKLY,46478.87,MICRO_ENTERPRISE,MICROFINANCE,DEPOSITS_AND_EQUITY,False,ACTIVE,2026-08-21,861111.11,861111.11,0,CURRENT,False,,False,False,0,0,PTY-LENDER_C-00000220,ANON-LENDER_C-00000220,PERSON,synthetic,WCDS-0.1
FAC-LENDER_C-00000221,LENDER_C,LENDER_C-100221,,TERM_LOAN,SME_MICRO,NGN,500000,500000,500000,2025-01-07,2025-01-07,2025-10-04,270,0.303358,FIXED,MONTHLY,68022.31,MICRO_ENTERPRISE,MICROFINANCE,DEPOSITS_AND_EQUITY,False,CLOSED,2026-08-21,0,0.0,0,CURRENT,False,,False,False,0,0,PTY-LENDER_C-00000221,ANON-LENDER_C-00000221,ORGANISATION,synthetic,WCDS-0.1
FAC-LENDER_C-00000222,LENDER_C,LENDER_C-100222,,TERM_LOAN,SME_MICRO,NGN,1000000,1000000,1000000,2025-01-20,2025-01-20,2025-10-17,270,0.32661,FIXED,MONTHLY,137955.75,MICRO_ENTERPRISE,MICROFINANCE,DEPOSITS_AND_EQUITY,False,CLOSED,2026-08-21,0,0.0,0,CURRENT,False,,False,False,0,0,PTY-LENDER_C-00000222,ANON-LENDER_C-00000222,ORGANISATION,synthetic,WCDS-0.1
FAC-LENDER_C-00000223,LENDER_C,LENDER_C-100223,,TERM_LOAN,STAFF_LOAN,NGN,2000000,2000000,2000000,2026-05-29,2026-05-29,2027-05-29,365,0.17457,FIXED,MONTHLY,195761.71,PERSONAL,MICROFINANCE,DEPOSITS_AND_EQUITY,False,ACTIVE,2026-08-21,1539726.03,1539726.03,0,CURRENT,False,,False,False,0,0,PTY-LENDER_C-00000223,ANON-LENDER_C-00000223,PERSON,synthetic,WCDS-0.1
FAC-LENDER_C-00000224,LENDER_C,LENDER_C-100224,,TERM_LOAN,GROUP_MICRO,NGN,2000000,2000000,2000000,2025-05-03,2025-05-03,2025-10-30,180,0.355649,FIXED,WEEKLY,90414.52,MICRO_ENTERPRISE,MICROFINANCE,DEPOSITS_AND_EQUITY,False,ACTIVE,2026-08-21,216666.67,223000.15,65,DPD_61_90,False,,True,False,0,0,PTY-LENDER_C-00000224,ANON-LENDER_C-00000224,PERSON,synthetic,WCDS-0.1
FAC-LENDER_C-00000225,LENDER_C,LENDER_C-100225,,TERM_LOAN,ASSET_FINANCE,NGN,750000,750000,750000,2025-02-23,2025-02-23,2026-02-23,365,0.313192,FIXED,MONTHLY,82074.51,MICRO_ENTERPRISE,MICROFINANCE,DEPOSITS_AND_EQUITY,True,CLOSED,2026-08-21,0,0.0,0,CURRENT,False,,False,False,0,0,PTY-LENDER_C-00000225,ANON-LENDER_C-00000225,ORGANISATION,synthetic,WCDS-0.1
FAC-LENDER_C-00000226,LENDER_C,LENDER_C-100226,,TERM_LOAN,GROUP_MICRO,NGN,2000000,2000000,2000000,2025-07-30,2025-07-30,2026-01-26,180,0.424656,FIXED,WEEKLY,93032.24,MICRO_ENTERPRISE,MICROFINANCE,DEPOSITS_AND_EQUITY,False,DEFAULTED,2026-08-21,300000.0,310470.96,95,DPD_90_PLUS,True,2026-08-16,False,False,0,0,PTY-LENDER_C-00000226,ANON-LENDER_C-00000226,PERSON,synthetic,WCDS-0.1
FAC-LENDER_C-00000227,LENDER_C,LENDER_C-100227,,TERM_LOAN,GROUP_MICRO,NGN,750000,750000,750000,2025-03-31,2025-03-31,2025-09-27,180,0.417595,FIXED,WEEKLY,34786.65,MICRO_ENTERPRISE,MICROFINANCE,DEPOSITS_AND_EQUITY,False,CLOSED,2026-08-21,0,0.0,0,CURRENT,False,,False,False,0,0,PTY-LENDER_C-00000227,ANON-LENDER_C-00000227,PERSON,synthetic,WCDS-0.1
FAC-LENDER_C-00000228,LENDER_C,LENDER_C-100228,,TERM_LOAN,SME_MICRO,NGN,75000,75000,75000,2025-01-24,2025-01-24,2025-10-21,270,0.360516,FIXED,MONTHLY,10555.69,MICRO_ENTERPRISE,MICROFINANCE,DEPOSITS_AND_EQUITY,True,CLOSED,2026-08-21,0,0.0,0,CURRENT,False,,False,False,0,0,PTY-LENDER_C-00000228,ANON-LENDER_C-00000228,ORGANISATION,synthetic,WCDS-0.1
FAC-LENDER_C-00000229,LENDER_C,LENDER_C-100229,,TERM_LOAN,ASSET_FINANCE,NGN,100000,100000,100000,2026-02-26,2026-02-26,2027-02-26,365,0.248338,FIXED,MONTHLY,10402.81,MICRO_ENTERPRISE,MICROFINANCE,DEPOSITS_AND_EQUITY,True,ACTIVE,2026-08-21,51780.82,51780.82,0,CURRENT,False,,False,False,0,0,PTY-LENDER_C-00000229,ANON-LENDER_C-00000229,ORGANISATION,synthetic,WCDS-0.1
FAC-LENDER_C-00000230,LENDER_C,LENDER_C-100230,,TERM_LOAN,ASSET_FINANCE,NGN,300000,300000,300000,2025-11-12,2025-11-12,2026-11-12,365,0.270516,FIXED,MONTHLY,31762.9,MICRO_ENTERPRISE,MICROFINANCE,DEPOSITS_AND_EQUITY,True,ACTIVE,2026-08-21,100719.18,102958.59,65,DPD_61_90,False,,True,False,0,0,PTY-LENDER_C-00000230,ANON-LENDER_C-00000230,ORGANISATION,synthetic,WCDS-0.1
FAC-LENDER_C-00000231,LENDER_C,LENDER_C-100231,,TERM_LOAN,GROUP_MICRO,NGN,300000,300000,300000,2025-05-23,2025-05-23,2025-11-19,180,0.383033,FIXED,WEEKLY,13717.99,MICRO_ENTERPRISE,MICROFINANCE,DEPOSITS_AND_EQUITY,False,ACTIVE,2026-08-21,3500.0,3525.71,7,DPD_1_30,False,,False,False,0,0,PTY-LENDER_C-00000231,ANON-LENDER_C-00000231,PERSON,synthetic,WCDS-0.1
FAC-LENDER_C-00000232,LENDER_C,LENDER_C-100232,,TERM_LOAN,ASSET_FINANCE,NGN,750000,750000,750000,2026-08-11,2026-08-11,2027-08-11,365,0.216984,FIXED,MONTHLY,76061.52,MICRO_ENTERPRISE,MICROFINANCE,DEPOSITS_AND_EQUITY,True,ACTIVE,2026-08-21,738202.05,741273.97,7,DPD_1_30,False,,False,False,0,0,PTY-LENDER_C-00000232,ANON-LENDER_C-00000232,ORGANISATION,synthetic,WCDS-0.1
FAC-LENDER_C-00000233,LENDER_C,LENDER_C-100233,,TERM_LOAN,ASSET_FINANCE,NGN,500000,500000,500000,2025-11-03,2025-11-03,2026-11-03,365,0.207604,FIXED,MONTHLY,50316.85,MICRO_ENTERPRISE,MICROFINANCE,DEPOSITS_AND_EQUITY,True,DEFAULTED,2026-08-21,176369.86,179379.33,95,DPD_90_PLUS,True,2026-08-16,False,False,0,0,PTY-LENDER_C-00000233,ANON-LENDER_C-00000233,ORGANISATION,synthetic,WCDS-0.1
FAC-LENDER_C-00000234,LENDER_C,LENDER_C-100234,,TERM_LOAN,SME_MICRO,NGN,1000000,1000000,1000000,2025-01-15,2025-01-15,2025-10-12,270,0.296321,FIXED,MONTHLY,135466.3,MICRO_ENTERPRISE,MICROFINANCE,DEPOSITS_AND_EQUITY,True,CLOSED,2026-08-21,0,0.0,0,CURRENT,False,,False,False,0,0,PTY-LENDER_C-00000234,ANON-LENDER_C-00000234,ORGANISATION,synthetic,WCDS-0.1
FAC-LENDER_C-00000235,LENDER_C,LENDER_C-100235,,TERM_LOAN,STAFF_LOAN,NGN,1000000,1000000,1000000,2025-02-28,2025-02-28,2026-02-28,365,0.124673,FIXED,MONTHLY,93722.74,PERSONAL,MICROFINANCE,DEPOSITS_AND_EQUITY,False,CLOSED,2026-08-21,0,0.0,0,CURRENT,False,,False,False,0,0,PTY-LENDER_C-00000235,ANON-LENDER_C-00000235,PERSON,synthetic,WCDS-0.1
FAC-LENDER_C-00000236,LENDER_C,LENDER_C-100236,,TERM_LOAN,STAFF_LOAN,NGN,75000,75000,75000,2025-07-09,2025-07-09,2026-07-09,365,0.1309,FIXED,MONTHLY,7068.12,PERSONAL,MICROFINANCE,DEPOSITS_AND_EQUITY,False,DEFAULTED,2026-08-21,11250.0,11371.04,95,DPD_90_PLUS,True,2026-08-16,False,False,0,0,PTY-LENDER_C-00000236,ANON-LENDER_C-00000236,PERSON,synthetic,WCDS-0.1
FAC-LENDER_C-00000237,LENDER_C,LENDER_C-100237,,TERM_LOAN,ASSET_FINANCE,NGN,1000000,1000000,1000000,2026-06-12,2026-06-12,2027-06-12,365,0.20075,FIXED,MONTHLY,100062.47,MICRO_ENTERPRISE,MICROFINANCE,DEPOSITS_AND_EQUITY,True,ACTIVE,2026-08-21,808219.18,808219.18,0,CURRENT,False,,False,False,0,0,PTY-LENDER_C-00000237,ANON-LENDER_C-00000237,ORGANISATION,synthetic,WCDS-0.1
FAC-LENDER_C-00000238,LENDER_C,LENDER_C-100238,,TERM_LOAN,GROUP_MICRO,NGN,3500000,3500000,3500000,2026-05-15,2026-05-15,2026-11-11,180,0.386154,FIXED,WEEKLY,160250.49,MICRO_ENTERPRISE,MICROFINANCE,DEPOSITS_AND_EQUITY,False,ACTIVE,2026-08-21,1594444.44,1594444.44,0,CURRENT,False,,False,False,0,0,PTY-LENDER_C-00000238,ANON-LENDER_C-00000238,PERSON,synthetic,WCDS-0.1
FAC-LENDER_C-00000239,LENDER_C,LENDER_C-100239,,TERM_LOAN,STAFF_LOAN,NGN,50000,50000,50000,2025-01-05,2025-01-05,2026-01-05,365,0.149018,FIXED,MONTHLY,4787.58,PERSONAL,MICROFINANCE,DEPOSITS_AND_EQUITY,False,CLOSED,2026-08-21,0,0.0,0,CURRENT,False,,False,False,0,0,PTY-LENDER_C-00000239,ANON-LENDER_C-00000239,PERSON,synthetic,WCDS-0.1
FAC-LENDER_C-00000240,LENDER_C,LENDER_C-100240,,TERM_LOAN,GROUP_MICRO,NGN,50000,50000,50000,2025-04-03,2025-04-03,2025-09-30,180,0.306578,FIXED,WEEKLY,2213.82,MICRO_ENTERPRISE,MICROFINANCE,DEPOSITS_AND_EQUITY,False,CLOSED,2026-08-21,0,0.0,0,CURRENT,False,,False,False,0,0,PTY-LENDER_C-00000240,ANON-LENDER_C-00000240,PERSON,synthetic,WCDS-0.1
FAC-LENDER_C-00000241,LENDER_C,LENDER_C-100241,,TERM_LOAN,ASSET_FINANCE,NGN,1000000,1000000,1000000,2025-09-10,2025-09-10,2026-09-10,365,0.210395,FIXED,MONTHLY,100866.24,MICRO_ENTERPRISE,MICROFINANCE,DEPOSITS_AND_EQUITY,True,ACTIVE,2026-08-21,54794.52,54794.52,0,CURRENT,False,,False,False,0,0,PTY-LENDER_C-00000241,ANON-LENDER_C-00000241,ORGANISATION,synthetic,WCDS-0.1
FAC-LENDER_C-00000242,LENDER_C,LENDER_C-100242,,TERM_LOAN,STAFF_LOAN,NGN,2000000,2000000,2000000,2025-01-20,2025-01-20,2026-01-20,365,0.161752,FIXED,MONTHLY,193625.37,PERSONAL,MICROFINANCE,DEPOSITS_AND_EQUITY,False,CLOSED,2026-08-21,0,0.0,0,CURRENT,False,,False,False,0,0,PTY-LENDER_C-00000242,ANON-LENDER_C-00000242,PERSON,synthetic,WCDS-0.1
FAC-LENDER_C-00000243,LENDER_C,LENDER_C-100243,,TERM_LOAN,STAFF_LOAN,NGN,75000,75000,75000,2025-06-14,2025-06-14,2026-06-14,365,0.140567,FIXED,MONTHLY,7128.55,PERSONAL,MICROFINANCE,DEPOSITS_AND_EQUITY,False,ACTIVE,2026-08-21,1875.0,1885.83,15,DPD_1_30,False,,False,False,0,0,PTY-LENDER_C-00000243,ANON-LENDER_C-00000243,PERSON,synthetic,WCDS-0.1
FAC-LENDER_C-00000244,LENDER_C,LENDER_C-100244,,TERM_LOAN,STAFF_LOAN,NGN,150000,150000,150000,2025-09-27,2025-09-27,2026-09-27,365,0.194056,FIXED,MONTHLY,14925.7,PERSONAL,MICROFINANCE,DEPOSITS_AND_EQUITY,False,ACTIVE,2026-08-21,18955.48,19106.65,15,DPD_1_30,False,,False,False,0,0,PTY-LENDER_C-00000244,ANON-LENDER_C-00000244,PERSON,synthetic,WCDS-0.1
FAC-LENDER_C-00000245,LENDER_C,LENDER_C-100245,,TERM_LOAN,ASSET_FINANCE,NGN,300000,300000,300000,2026-06-26,2026-06-26,2027-06-26,365,0.287042,FIXED,MONTHLY,32176.06,MICRO_ENTERPRISE,MICROFINANCE,DEPOSITS_AND_EQUITY,True,ACTIVE,2026-08-21,253972.6,253972.6,0,CURRENT,False,,False,False,0,0,PTY-LENDER_C-00000245,ANON-LENDER_C-00000245,ORGANISATION,synthetic,WCDS-0.1
FAC-LENDER_C-00000246,LENDER_C,LENDER_C-100246,,TERM_LOAN,GROUP_MICRO,NGN,750000,750000,750000,2025-10-12,2025-10-12,2026-04-10,180,0.416202,FIXED,WEEKLY,34766.84,MICRO_ENTERPRISE,MICROFINANCE,DEPOSITS_AND_EQUITY,False,CLOSED,2026-08-21,0,0.0,0,CURRENT,False,,False,False,0,0,PTY-LENDER_C-00000246,ANON-LENDER_C-00000246,PERSON,synthetic,WCDS-0.1
FAC-LENDER_C-00000247,LENDER_C,LENDER_C-100247,,TERM_LOAN,SME_MICRO,NGN,300000,300000,300000,2026-03-09,2026-03-09,2026-12-04,270,0.37488,FIXED,MONTHLY,42576.95,MICRO_ENTERPRISE,MICROFINANCE,DEPOSITS_AND_EQUITY,False,ACTIVE,2026-08-21,116666.67,116666.67,0,CURRENT,False,,False,False,0,0,PTY-LENDER_C-00000247,ANON-LENDER_C-00000247,ORGANISATION,synthetic,WCDS-0.1
FAC-LENDER_C-00000248,LENDER_C,LENDER_C-100248,,TERM_LOAN,STAFF_LOAN,NGN,750000,750000,750000,2026-01-25,2026-01-25,2027-01-25,365,0.154834,FIXED,MONTHLY,72177.11,PERSONAL,MICROFINANCE,DEPOSITS_AND_EQUITY,False,ACTIVE,2026-08-21,322602.74,322602.74,0,CURRENT,False,,False,False,0,0,PTY-LENDER_C-00000248,ANON-LENDER_C-00000248,PERSON,synthetic,WCDS-0.1
FAC-LENDER_C-00000249,LENDER_C,LENDER_C-100249,,TERM_LOAN,SME_MICRO,NGN,1000000,1000000,1000000,2026-02-11,2026-02-11,2026-11-08,270,0.36613,FIXED,MONTHLY,141203.97,MICRO_ENTERPRISE,MICROFINANCE,DEPOSITS_AND_EQUITY,False,ACTIVE,2026-08-21,292592.59,292592.59,0,CURRENT,False,,False,False,0,0,PTY-LENDER_C-00000249,ANON-LENDER_C-00000249,ORGANISATION,synthetic,WCDS-0.1
FAC-LENDER_C-00000250,LENDER_C,LENDER_C-100250,,TERM_LOAN,ASSET_FINANCE,NGN,500000,500000,500000,2026-03-23,2026-03-23,2027-03-23,365,0.295735,FIXED,MONTHLY,53988.97,MICRO_ENTERPRISE,MICROFINANCE,DEPOSITS_AND_EQUITY,True,ACTIVE,2026-08-21,293150.68,293150.68,0,CURRENT,False,,False,False,0,0,PTY-LENDER_C-00000250,ANON-LENDER_C-00000250,ORGANISATION,synthetic,WCDS-0.1
FAC-LENDER_C-00000251,LENDER_C,LENDER_C-100251,,TERM_LOAN,GROUP_MICRO,NGN,500000,500000,500000,2025-08-08,2025-08-08,2026-02-04,180,0.349627,FIXED,WEEKLY,22546.52,MICRO_ENTERPRISE,MICROFINANCE,DEPOSITS_AND_EQUITY,False,CLOSED,2026-08-21,0,0.0,0,CURRENT,False,,False,False,0,0,PTY-LENDER_C-00000251,ANON-LENDER_C-00000251,PERSON,synthetic,WCDS-0.1
FAC-LENDER_C-00000252,LENDER_C,LENDER_C-100252,,TERM_LOAN,SME_MICRO,NGN,50000,50000,50000,2025-02-04,2025-02-04,2025-11-01,270,0.289607,FIXED,MONTHLY,6745.72,MICRO_ENTERPRISE,MICROFINANCE,DEPOSITS_AND_EQUITY,False,DEFAULTED,2026-08-21,7500.0,7678.53,95,DPD_90_PLUS,True,2026-08-16,False,False,0,0,PTY-LENDER_C-00000252,ANON-LENDER_C-00000252,ORGANISATION,synthetic,WCDS-0.1
FAC-LENDER_C-00000253,LENDER_C,LENDER_C-100253,,TERM_LOAN,GROUP_MICRO,NGN,3500000,3500000,3500000,2026-04-29,2026-04-29,2026-10-26,180,0.348683,FIXED,WEEKLY,157762.93,MICRO_ENTERPRISE,MICROFINANCE,DEPOSITS_AND_EQUITY,False,ACTIVE,2026-08-21,1487500.0,1530130.06,35,DPD_31_60,False,,True,False,0,0,PTY-LENDER_C-00000253,ANON-LENDER_C-00000253,PERSON,synthetic,WCDS-0.1
FAC-LENDER_C-00000254,LENDER_C,LENDER_C-100254,,TERM_LOAN,GROUP_MICRO,NGN,2000000,2000000,2000000,2026-07-23,2026-07-23,2027-01-19,180,0.3125,FIXED,WEEKLY,88777.67,MICRO_ENTERPRISE,MICROFINANCE,DEPOSITS_AND_EQUITY,False,ACTIVE,2026-08-21,1677777.78,1677777.78,0,CURRENT,False,,False,False,0,0,PTY-LENDER_C-00000254,ANON-LENDER_C-00000254,PERSON,synthetic,WCDS-0.1
FAC-LENDER_C-00000255,LENDER_C,LENDER_C-100255,,TERM_LOAN,SME_MICRO,NGN,100000,100000,100000,2025-06-22,2025-06-22,2026-03-19,270,0.364499,FIXED,MONTHLY,14106.99,MICRO_ENTERPRISE,MICROFINANCE,DEPOSITS_AND_EQUITY,False,ACTIVE,2026-08-21,1166.67,1174.82,7,DPD_1_30,False,,False,False,0,0,PTY-LENDER_C-00000255,ANON-LENDER_C-00000255,ORGANISATION,synthetic,WCDS-0.1
FAC-LENDER_C-00000256,LENDER_C,LENDER_C-100256,,TERM_LOAN,GROUP_MICRO,NGN,3500000,3500000,3500000,2026-02-11,2026-02-11,2026-08-10,180,0.355642,FIXED,WEEKLY,158224.94,MICRO_ENTERPRISE,MICROFINANCE,DEPOSITS_AND_EQUITY,False,DEFAULTED,2026-08-21,525000.0,540346.21,180,DPD_90_PLUS,True,2026-05-23,False,False,0,0,PTY-LENDER_C-00000256,ANON-LENDER_C-00000256,PERSON,synthetic,WCDS-0.1
FAC-LENDER_C-00000257,LENDER_C,LENDER_C-100257,,TERM_LOAN,ASSET_FINANCE,NGN,50000,50000,50000,2026-08-01,2026-08-01,2027-08-01,365,0.294192,FIXED,MONTHLY,5392.47,MICRO_ENTERPRISE,MICROFINANCE,DEPOSITS_AND_EQUITY,True,ACTIVE,2026-08-21,47260.27,47260.27,0,CURRENT,False,,False,False,0,0,PTY-LENDER_C-00000257,ANON-LENDER_C-00000257,ORGANISATION,synthetic,WCDS-0.1
FAC-LENDER_C-00000258,LENDER_C,LENDER_C-100258,,TERM_LOAN,GROUP_MICRO,NGN,300000,300000,300000,2026-01-04,2026-01-04,2026-07-03,180,0.362652,FIXED,WEEKLY,13602.02,MICRO_ENTERPRISE,MICROFINANCE,DEPOSITS_AND_EQUITY,False,ACTIVE,2026-08-21,17500.0,18021.62,35,DPD_31_60,False,,False,False,0,0,PTY-LENDER_C-00000258,ANON-LENDER_C-00000258,PERSON,synthetic,WCDS-0.1
