facility_id,institution_id,source_facility_id,crms_credit_id,facility_type,product_code,currency,approved_limit,original_principal,amount_disbursed,origination_date,first_disbursement_date,maturity_date,original_tenor_days,interest_rate,rate_type,repayment_frequency,scheduled_payment_amount,purpose_code,sector_code,funding_source_code,secured_flag,facility_status,snapshot_date,outstanding_principal,total_exposure,days_past_due,delinquency_bucket,default_flag,default_date,restructure_flag,writeoff_flag,writeoff_amount,recovery_amount,party_id,borrower_external_id,party_type,data_classification,wcds_version
FAC-LENDER_A-00000335,LENDER_A,LENDER_A-100335,,TERM_LOAN,SALARY_6M,NGN,300000,300000,300000,2026-04-29,2026-04-29,2026-10-26,180,0.260623,FIXED,MONTHLY,56426.33,UNSECURED_PERSONAL,HOUSEHOLD,DEPOSITS,False,ACTIVE,2026-08-21,110000.0,110000.0,0,CURRENT,False,,False,False,0,0,PTY-LENDER_A-00000335,ANON-LENDER_A-00000335,PERSON,synthetic,WCDS-0.1
FAC-LENDER_A-00000336,LENDER_A,LENDER_A-100336,,TERM_LOAN,SALARY_6M,NGN,150000,150000,150000,2026-07-16,2026-07-16,2027-01-12,180,0.313861,FIXED,MONTHLY,28869.52,UNSECURED_PERSONAL,HOUSEHOLD,DEPOSITS,False,ACTIVE,2026-08-21,120000.0,120000.0,0,CURRENT,False,,False,False,0,0,PTY-LENDER_A-00000336,ANON-LENDER_A-00000336,PERSON,synthetic,WCDS-0.1
FAC-LENDER_A-00000337,LENDER_A,LENDER_A-100337,,TERM_LOAN,SALARY_6M,NGN,100000,100000,100000,2025-10-17,2025-10-17,2026-04-15,180,0.331631,FIXED,MONTHLY,19392.4,UNSECURED_PERSONAL,HOUSEHOLD,DEPOSITS,False,CLOSED,2026-08-21,0,0.0,0,CURRENT,False,,False,False,0,0,PTY-LENDER_A-00000337,ANON-LENDER_A-00000337,PERSON,synthetic,WCDS-0.1
FAC-LENDER_A-00000338,LENDER_A,LENDER_A-100338,,TERM_LOAN,SALARY_3M,NGN,1000000,1000000,1000000,2026-02-19,2026-02-19,2026-05-20,90,0.3935,FIXED,MONTHLY,365675.82,UNSECURED_PERSONAL,HOUSEHOLD,DEPOSITS,False,CLOSED,2026-08-21,0,0.0,0,CURRENT,False,,False,False,0,0,PTY-LENDER_A-00000338,ANON-LENDER_A-00000338,PERSON,synthetic,WCDS-0.1
FAC-LENDER_A-00000339,LENDER_A,LENDER_A-100339,,TERM_LOAN,SALARY_3M,NGN,150000,150000,150000,2026-02-21,2026-02-21,2026-05-22,90,0.32034,FIXED,MONTHLY,53949.4,UNSECURED_PERSONAL,HOUSEHOLD,DEPOSITS,False,CLOSED,2026-08-21,0,0.0,0,CURRENT,False,,False,False,0,0,PTY-LENDER_A-00000339,ANON-LENDER_A-00000339,PERSON,synthetic,WCDS-0.1
FAC-LENDER_A-00000340,LENDER_A,LENDER_A-100340,,TERM_LOAN,SALARY_6M,NGN,250000,250000,250000,2025-03-22,2025-03-22,2025-09-18,180,0.318108,FIXED,MONTHLY,48203.13,UNSECURED_PERSONAL,HOUSEHOLD,DEPOSITS,False,CLOSED,2026-08-21,0,0.0,0,CURRENT,False,,False,False,0,0,PTY-LENDER_A-00000340,ANON-LENDER_A-00000340,PERSON,synthetic,WCDS-0.1
FAC-LENDER_A-00000341,LENDER_A,LENDER_A-100341,,TERM_LOAN,SALARY_6M,NGN,400000,400000,400000,2025-07-18,2025-07-18,2026-01-14,180,0.272837,FIXED,MONTHLY,75636.64,UNSECURED_PERSONAL,HOUSEHOLD,DEPOSITS,False,ACTIVE,2026-08-21,10000.0,10112.12,15,DPD_1_30,False,,False,False,0,0,PTY-LENDER_A-00000341,ANON-LENDER_A-00000341,PERSON,synthetic,WCDS-0.1
FAC-LENDER_A-00000342,LENDER_A,LENDER_A-100342,,TERM_LOAN,PERSONAL_9M,NGN,200000,200000,200000,2025-10-08,2025-10-08,2026-07-05,270,0.377857,FIXED,MONTHLY,28433.57,PERSONAL,HOUSEHOLD,DEPOSITS,False,CLOSED,2026-08-21,0,0.0,0,CURRENT,False,,False,False,0,0,PTY-LENDER_A-00000342,ANON-LENDER_A-00000342,PERSON,synthetic,WCDS-0.1
FAC-LENDER_A-00000343,LENDER_A,LENDER_A-100343,,TERM_LOAN,SALARY_6M,NGN,400000,400000,400000,2025-10-17,2025-10-17,2026-04-15,180,0.284102,FIXED,MONTHLY,76007.01,UNSECURED_PERSONAL,HOUSEHOLD,DEPOSITS,False,ACTIVE,2026-08-21,4666.67,4692.09,7,DPD_1_30,False,,False,False,0,0,PTY-LENDER_A-00000343,ANON-LENDER_A-00000343,PERSON,synthetic,WCDS-0.1
FAC-LENDER_A-00000344,LENDER_A,LENDER_A-100344,,TERM_LOAN,SALARY_6M,NGN,500000,500000,500000,2025-10-28,2025-10-28,2026-04-26,180,0.376132,FIXED,MONTHLY,98790.8,UNSECURED_PERSONAL,HOUSEHOLD,DEPOSITS,False,ACTIVE,2026-08-21,12500.0,12693.22,15,DPD_1_30,False,,False,False,0,0,PTY-LENDER_A-00000344,ANON-LENDER_A-00000344,PERSON,synthetic,WCDS-0.1
FAC-LENDER_A-00000345,LENDER_A,LENDER_A-100345,,TERM_LOAN,PERSONAL_9M,NGN,1000000,1000000,1000000,2026-02-08,2026-02-08,2026-11-05,270,0.347662,FIXED,MONTHLY,139686.08,PERSONAL,HOUSEHOLD,DEPOSITS,False,ACTIVE,2026-08-21,281481.48,281481.48,0,CURRENT,False,,False,False,0,0,PTY-LENDER_A-00000345,ANON-LENDER_A-00000345,PERSON,synthetic,WCDS-0.1
FAC-LENDER_A-00000346,LENDER_A,LENDER_A-100346,,TERM_LOAN,PERSONAL_9M,NGN,250000,250000,250000,2025-05-20,2025-05-20,2026-02-14,270,0.335395,FIXED,MONTHLY,34669.45,PERSONAL,HOUSEHOLD,DEPOSITS,False,ACTIVE,2026-08-21,6250.0,6336.15,15,DPD_1_30,False,,False,False,0,0,PTY-LENDER_A-00000346,ANON-LENDER_A-00000346,PERSON,synthetic,WCDS-0.1
FAC-LENDER_A-00000347,LENDER_A,LENDER_A-100347,,TERM_LOAN,SALARY_6M,NGN,750000,750000,750000,2026-03-22,2026-03-22,2026-09-18,180,0.268299,FIXED,MONTHLY,141538.98,UNSECURED_PERSONAL,HOUSEHOLD,DEPOSITS,False,ACTIVE,2026-08-21,116666.67,116666.67,0,CURRENT,False,,False,False,0,0,PTY-LENDER_A-00000347,ANON-LENDER_A-00000347,PERSON,synthetic,WCDS-0.1
FAC-LENDER_A-00000348,LENDER_A,LENDER_A-100348,,TERM_LOAN,SALARY_6M,NGN,150000,150000,150000,2025-05-09,2025-05-09,2025-11-05,180,0.33904,FIXED,MONTHLY,29179.94,UNSECURED_PERSONAL,HOUSEHOLD,DEPOSITS,False,DEFAULTED,2026-08-21,22500.0,23126.99,180,DPD_90_PLUS,True,2026-05-23,False,False,0,0,PTY-LENDER_A-00000348,ANON-LENDER_A-00000348,PERSON,synthetic,WCDS-0.1
FAC-LENDER_A-00000349,LENDER_A,LENDER_A-100349,,TERM_LOAN,PERSONAL_9M,NGN,100000,100000,100000,2025-08-08,2025-08-08,2026-05-05,270,0.363005,FIXED,MONTHLY,14094.71,PERSONAL,HOUSEHOLD,DEPOSITS,False,ACTIVE,2026-08-21,1166.67,1174.79,7,DPD_1_30,False,,False,False,0,0,PTY-LENDER_A-00000349,ANON-LENDER_A-00000349,PERSON,synthetic,WCDS-0.1
FAC-LENDER_A-00000350,LENDER_A,LENDER_A-100350,,TERM_LOAN,SALARY_3M,NGN,250000,250000,250000,2025-08-13,2025-08-13,2025-11-11,90,0.397476,FIXED,MONTHLY,91500.64,UNSECURED_PERSONAL,HOUSEHOLD,DEPOSITS,False,CLOSED,2026-08-21,0,0.0,0,CURRENT,False,,False,False,0,0,PTY-LENDER_A-00000350,ANON-LENDER_A-00000350,PERSON,synthetic,WCDS-0.1
FAC-LENDER_A-00000351,LENDER_A,LENDER_A-100351,,TERM_LOAN,PERSONAL_9M,NGN,500000,500000,500000,2025-09-06,2025-09-06,2026-06-03,270,0.357404,FIXED,MONTHLY,70243.38,PERSONAL,HOUSEHOLD,DEPOSITS,False,DEFAULTED,2026-08-21,75000.0,77203.17,130,DPD_90_PLUS,True,2026-07-12,True,False,0,0,PTY-LENDER_A-00000351,ANON-LENDER_A-00000351,PERSON,synthetic,WCDS-0.1
FAC-LENDER_A-00000352,LENDER_A,LENDER_A-100352,,TERM_LOAN,PERSONAL_9M,NGN,250000,250000,250000,2025-05-12,2025-05-12,2026-02-06,270,0.342256,FIXED,MONTHLY,34810.43,PERSONAL,HOUSEHOLD,DEPOSITS,False,CLOSED,2026-08-21,0,0.0,0,CURRENT,False,,False,False,0,0,PTY-LENDER_A-00000352,ANON-LENDER_A-00000352,PERSON,synthetic,WCDS-0.1
FAC-LENDER_A-00000353,LENDER_A,LENDER_A-100353,,TERM_LOAN,SALARY_3M,NGN,400000,400000,400000,2026-07-17,2026-07-17,2026-10-15,90,0.355568,FIXED,MONTHLY,145023.23,UNSECURED_PERSONAL,HOUSEHOLD,DEPOSITS,False,ACTIVE,2026-08-21,244444.44,244444.44,0,CURRENT,False,,False,False,0,0,PTY-LENDER_A-00000353,ANON-LENDER_A-00000353,PERSON,synthetic,WCDS-0.1
FAC-LENDER_A-00000354,LENDER_A,LENDER_A-100354,,TERM_LOAN,PERSONAL_9M,NGN,200000,200000,200000,2025-08-20,2025-08-20,2026-05-17,270,0.290303,FIXED,MONTHLY,26994.32,PERSONAL,HOUSEHOLD,DEPOSITS,False,CLOSED,2026-08-21,0,0.0,0,CURRENT,False,,False,False,0,0,PTY-LENDER_A-00000354,ANON-LENDER_A-00000354,PERSON,synthetic,WCDS-0.1
FAC-LENDER_A-00000355,LENDER_A,LENDER_A-100355,,TERM_LOAN,SALARY_6M,NGN,150000,150000,150000,2025-05-20,2025-05-20,2025-11-16,180,0.284824,FIXED,MONTHLY,28511.53,UNSECURED_PERSONAL,HOUSEHOLD,DEPOSITS,False,ACTIVE,2026-08-21,1750.0,1759.56,7,DPD_1_30,False,,False,False,0,0,PTY-LENDER_A-00000355,ANON-LENDER_A-00000355,PERSON,synthetic,WCDS-0.1
FAC-LENDER_A-00000356,LENDER_A,LENDER_A-100356,,TERM_LOAN,PERSONAL_9M,NGN,150000,150000,150000,2026-07-19,2026-07-19,2027-04-15,270,0.285362,FIXED,MONTHLY,20184.83,PERSONAL,HOUSEHOLD,DEPOSITS,False,ACTIVE,2026-08-21,140416.67,143710.06,35,DPD_31_60,False,,False,False,0,0,PTY-LENDER_A-00000356,ANON-LENDER_A-00000356,PERSON,synthetic,WCDS-0.1
FAC-LENDER_A-00000357,LENDER_A,LENDER_A-100357,,TERM_LOAN,SALARY_3M,NGN,1000000,1000000,1000000,2026-02-14,2026-02-14,2026-05-15,90,0.381257,FIXED,MONTHLY,364669.5,UNSECURED_PERSONAL,HOUSEHOLD,DEPOSITS,False,CLOSED,2026-08-21,0,0.0,0,CURRENT,False,,False,False,0,0,PTY-LENDER_A-00000357,ANON-LENDER_A-00000357,PERSON,synthetic,WCDS-0.1
FAC-LENDER_A-00000358,LENDER_A,LENDER_A-100358,,TERM_LOAN,SALARY_6M,NGN,200000,200000,200000,2026-02-02,2026-02-02,2026-08-01,180,0.311164,FIXED,MONTHLY,38448.36,UNSECURED_PERSONAL,HOUSEHOLD,DEPOSITS,False,CLOSED,2026-08-21,0,0.0,0,CURRENT,False,,False,False,0,0,PTY-LENDER_A-00000358,ANON-LENDER_A-00000358,PERSON,synthetic,WCDS-0.1
FAC-LENDER_A-00000359,LENDER_A,LENDER_A-100359,,TERM_LOAN,SALARY_3M,NGN,750000,750000,750000,2024-12-13,2024-12-13,2025-03-13,90,0.351856,FIXED,MONTHLY,271689.76,UNSECURED_PERSONAL,HOUSEHOLD,DEPOSITS,False,CLOSED,2026-08-21,0,0.0,0,CURRENT,False,,False,False,0,0,PTY-LENDER_A-00000359,ANON-LENDER_A-00000359,PERSON,synthetic,WCDS-0.1
FAC-LENDER_A-00000360,LENDER_A,LENDER_A-100360,,TERM_LOAN,PERSONAL_9M,NGN,150000,150000,150000,2024-12-28,2024-12-28,2025-09-24,270,0.313401,FIXED,MONTHLY,20530.52,PERSONAL,HOUSEHOLD,DEPOSITS,False,CLOSED,2026-08-21,0,0.0,0,CURRENT,False,,False,False,0,0,PTY-LENDER_A-00000360,ANON-LENDER_A-00000360,PERSON,synthetic,WCDS-0.1
FAC-LENDER_A-00000361,LENDER_A,LENDER_A-100361,,TERM_LOAN,SALARY_6M,NGN,150000,150000,150000,2025-11-16,2025-11-16,2026-05-15,180,0.282435,FIXED,MONTHLY,28482.08,UNSECURED_PERSONAL,HOUSEHOLD,DEPOSITS,False,CLOSED,2026-08-21,0,0.0,0,CURRENT,False,,False,False,0,0,PTY-LENDER_A-00000361,ANON-LENDER_A-00000361,PERSON,synthetic,WCDS-0.1
FAC-LENDER_A-00000362,LENDER_A,LENDER_A-100362,,TERM_LOAN,SALARY_6M,NGN,500000,500000,500000,2024-12-18,2024-12-18,2025-06-16,180,0.37591,FIXED,MONTHLY,98781.69,UNSECURED_PERSONAL,HOUSEHOLD,DEPOSITS,False,CLOSED,2026-08-21,0,0.0,0,CURRENT,False,,False,False,0,0,PTY-LENDER_A-00000362,ANON-LENDER_A-00000362,PERSON,synthetic,WCDS-0.1
FAC-LENDER_A-00000363,LENDER_A,LENDER_A-100363,,TERM_LOAN,PERSONAL_9M,NGN,300000,300000,300000,2024-12-15,2024-12-15,2025-09-11,270,0.300703,FIXED,MONTHLY,40747.94,PERSONAL,HOUSEHOLD,DEPOSITS,False,CLOSED,2026-08-21,0,0.0,0,CURRENT,False,,False,False,0,0,PTY-LENDER_A-00000363,ANON-LENDER_A-00000363,PERSON,synthetic,WCDS-0.1
FAC-LENDER_A-00000364,LENDER_A,LENDER_A-100364,,TERM_LOAN,SALARY_3M,NGN,400000,400000,400000,2026-03-20,2026-03-20,2026-06-18,90,0.316074,FIXED,MONTHLY,143724.8,UNSECURED_PERSONAL,HOUSEHOLD,DEPOSITS,False,CLOSED,2026-08-21,0,0.0,0,CURRENT,False,,False,False,0,0,PTY-LENDER_A-00000364,ANON-LENDER_A-00000364,PERSON,synthetic,WCDS-0.1
FAC-LENDER_A-00000365,LENDER_A,LENDER_A-100365,,TERM_LOAN,SALARY_3M,NGN,750000,750000,750000,2025-02-07,2025-02-07,2025-05-08,90,0.350189,FIXED,MONTHLY,271586.97,UNSECURED_PERSONAL,HOUSEHOLD,DEPOSITS,False,CLOSED,2026-08-21,0,0.0,0,CURRENT,False,,False,False,0,0,PTY-LENDER_A-00000365,ANON-LENDER_A-00000365,PERSON,synthetic,WCDS-0.1
FAC-LENDER_A-00000366,LENDER_A,LENDER_A-100366,,TERM_LOAN,SALARY_6M,NGN,300000,300000,300000,2026-03-21,2026-03-21,2026-09-17,180,0.379988,FIXED,MONTHLY,59369.57,UNSECURED_PERSONAL,HOUSEHOLD,DEPOSITS,False,ACTIVE,2026-08-21,45000.0,45000.0,0,CURRENT,False,,False,False,0,0,PTY-LENDER_A-00000366,ANON-LENDER_A-00000366,PERSON,synthetic,WCDS-0.1
FAC-LENDER_A-00000367,LENDER_A,LENDER_A-100367,,TERM_LOAN,SALARY_3M,NGN,750000,750000,750000,2026-03-25,2026-03-25,2026-06-23,90,0.401038,FIXED,MONTHLY,274721.53,UNSECURED_PERSONAL,HOUSEHOLD,DEPOSITS,False,CLOSED,2026-08-21,0,0.0,0,CURRENT,False,,False,False,0,0,PTY-LENDER_A-00000367,ANON-LENDER_A-00000367,PERSON,synthetic,WCDS-0.1
FAC-LENDER_A-00000368,LENDER_A,LENDER_A-100368,,TERM_LOAN,SALARY_6M,NGN,750000,750000,750000,2025-06-12,2025-06-12,2025-12-09,180,0.32739,FIXED,MONTHLY,145181.57,UNSECURED_PERSONAL,HOUSEHOLD,DEPOSITS,False,ACTIVE,2026-08-21,8750.0,8804.94,7,DPD_1_30,False,,False,False,0,0,PTY-LENDER_A-00000368,ANON-LENDER_A-00000368,PERSON,synthetic,WCDS-0.1
FAC-LENDER_A-00000369,LENDER_A,LENDER_A-100369,,TERM_LOAN,SALARY_3M,NGN,300000,300000,300000,2026-07-09,2026-07-09,2026-10-07,90,0.353262,FIXED,MONTHLY,108710.58,UNSECURED_PERSONAL,HOUSEHOLD,DEPOSITS,False,ACTIVE,2026-08-21,156666.67,156666.67,0,CURRENT,False,,False,False,0,0,PTY-LENDER_A-00000369,ANON-LENDER_A-00000369,PERSON,synthetic,WCDS-0.1
FAC-LENDER_A-00000370,LENDER_A,LENDER_A-100370,,TERM_LOAN,PERSONAL_9M,NGN,750000,750000,750000,2025-01-26,2025-01-26,2025-10-23,270,0.334879,FIXED,MONTHLY,103976.53,PERSONAL,HOUSEHOLD,DEPOSITS,False,CLOSED,2026-08-21,0,0.0,0,CURRENT,False,,False,False,0,0,PTY-LENDER_A-00000370,ANON-LENDER_A-00000370,PERSON,synthetic,WCDS-0.1
FAC-LENDER_A-00000371,LENDER_A,LENDER_A-100371,,TERM_LOAN,SALARY_6M,NGN,1000000,1000000,1000000,2026-06-30,2026-06-30,2026-12-27,180,0.292147,FIXED,MONTHLY,190678.72,UNSECURED_PERSONAL,HOUSEHOLD,DEPOSITS,False,ACTIVE,2026-08-21,722777.78,726827.37,7,DPD_1_30,False,,False,False,0,0,PTY-LENDER_A-00000371,ANON-LENDER_A-00000371,PERSON,synthetic,WCDS-0.1
FAC-LENDER_A-00000372,LENDER_A,LENDER_A-100372,,TERM_LOAN,PERSONAL_9M,NGN,250000,250000,250000,2025-10-11,2025-10-11,2026-07-08,270,0.331019,FIXED,MONTHLY,34579.53,PERSONAL,HOUSEHOLD,DEPOSITS,False,ACTIVE,2026-08-21,14583.33,14980.1,35,DPD_31_60,False,,True,False,0,0,PTY-LENDER_A-00000372,ANON-LENDER_A-00000372,PERSON,synthetic,WCDS-0.1
FAC-LENDER_A-00000373,LENDER_A,LENDER_A-100373,,TERM_LOAN,SALARY_3M,NGN,250000,250000,250000,2026-01-09,2026-01-09,2026-04-09,90,0.331538,FIXED,MONTHLY,90145.75,UNSECURED_PERSONAL,HOUSEHOLD,DEPOSITS,False,ACTIVE,2026-08-21,6250.0,6335.16,15,DPD_1_30,False,,False,False,0,0,PTY-LENDER_A-00000373,ANON-LENDER_A-00000373,PERSON,synthetic,WCDS-0.1
FAC-LENDER_A-00000374,LENDER_A,LENDER_A-100374,,TERM_LOAN,PERSONAL_9M,NGN,500000,500000,500000,2026-02-23,2026-02-23,2026-11-20,270,0.36529,FIXED,MONTHLY,70567.49,PERSONAL,HOUSEHOLD,DEPOSITS,False,ACTIVE,2026-08-21,168518.52,168518.52,0,CURRENT,False,,False,False,0,0,PTY-LENDER_A-00000374,ANON-LENDER_A-00000374,PERSON,synthetic,WCDS-0.1
FAC-LENDER_A-00000375,LENDER_A,LENDER_A-100375,,TERM_LOAN,PERSONAL_9M,NGN,400000,400000,400000,2025-02-12,2025-02-12,2025-11-09,270,0.376653,FIXED,MONTHLY,56827.55,PERSONAL,HOUSEHOLD,DEPOSITS,False,CLOSED,2026-08-21,0,0.0,0,CURRENT,False,,False,False,0,0,PTY-LENDER_A-00000375,ANON-LENDER_A-00000375,PERSON,synthetic,WCDS-0.1
FAC-LENDER_A-00000376,LENDER_A,LENDER_A-100376,,TERM_LOAN,SALARY_6M,NGN,300000,300000,300000,2025-03-03,2025-03-03,2025-08-30,180,0.298838,FIXED,MONTHLY,57368.62,UNSECURED_PERSONAL,HOUSEHOLD,DEPOSITS,False,DEFAULTED,2026-08-21,45000.0,46105.29,180,DPD_90_PLUS,True,2026-05-23,True,False,0,0,PTY-LENDER_A-00000376,ANON-LENDER_A-00000376,PERSON,synthetic,WCDS-0.1
FAC-LENDER_A-00000377,LENDER_A,LENDER_A-100377,,TERM_LOAN,SALARY_6M,NGN,200000,200000,200000,2026-03-29,2026-03-29,2026-09-25,180,0.354283,FIXED,MONTHLY,39157.16,UNSECURED_PERSONAL,HOUSEHOLD,DEPOSITS,False,ACTIVE,2026-08-21,38888.89,38888.89,0,CURRENT,False,,False,False,0,0,PTY-LENDER_A-00000377,ANON-LENDER_A-00000377,PERSON,synthetic,WCDS-0.1
FAC-LENDER_A-00000378,LENDER_A,LENDER_A-100378,,TERM_LOAN,PERSONAL_9M,NGN,500000,500000,500000,2025-03-28,2025-03-28,2025-12-23,270,0.371377,FIXED,MONTHLY,70817.62,PERSONAL,HOUSEHOLD,DEPOSITS,False,CLOSED,2026-08-21,0,0.0,0,CURRENT,False,,False,False,0,0,PTY-LENDER_A-00000378,ANON-LENDER_A-00000378,PERSON,synthetic,WCDS-0.1
FAC-LENDER_A-00000379,LENDER_A,LENDER_A-100379,,TERM_LOAN,SALARY_3M,NGN,150000,150000,150000,2025-06-25,2025-06-25,2025-09-23,90,0.375888,FIXED,MONTHLY,54634.24,UNSECURED_PERSONAL,HOUSEHOLD,DEPOSITS,False,CLOSED,2026-08-21,0,0.0,0,CURRENT,False,,False,False,0,0,PTY-LENDER_A-00000379,ANON-LENDER_A-00000379,PERSON,synthetic,WCDS-0.1
FAC-LENDER_A-00000380,LENDER_A,LENDER_A-100380,,TERM_LOAN,SALARY_6M,NGN,400000,400000,400000,2024-12-24,2024-12-24,2025-06-22,180,0.37236,FIXED,MONTHLY,78908.65,UNSECURED_PERSONAL,HOUSEHOLD,DEPOSITS,False,CLOSED,2026-08-21,0,0.0,0,CURRENT,False,,False,False,0,0,PTY-LENDER_A-00000380,ANON-LENDER_A-00000380,PERSON,synthetic,WCDS-0.1
FAC-LENDER_A-00000381,LENDER_A,LENDER_A-100381,,TERM_LOAN,SALARY_6M,NGN,400000,400000,400000,2026-06-08,2026-06-08,2026-12-05,180,0.347927,FIXED,MONTHLY,78105.36,UNSECURED_PERSONAL,HOUSEHOLD,DEPOSITS,False,ACTIVE,2026-08-21,245555.56,249066.6,15,DPD_1_30,False,,False,False,0,0,PTY-LENDER_A-00000381,ANON-LENDER_A-00000381,PERSON,synthetic,WCDS-0.1
FAC-LENDER_A-00000382,LENDER_A,LENDER_A-100382,,TERM_LOAN,SALARY_6M,NGN,300000,300000,300000,2025-09-15,2025-09-15,2026-03-14,180,0.376175,FIXED,MONTHLY,59275.56,UNSECURED_PERSONAL,HOUSEHOLD,DEPOSITS,False,ACTIVE,2026-08-21,7500.0,7615.94,15,DPD_1_30,False,,False,False,0,0,PTY-LENDER_A-00000382,ANON-LENDER_A-00000382,PERSON,synthetic,WCDS-0.1
FAC-LENDER_A-00000383,LENDER_A,LENDER_A-100383,,TERM_LOAN,SALARY_6M,NGN,400000,400000,400000,2026-06-23,2026-06-23,2026-12-20,180,0.329352,FIXED,MONTHLY,77494.68,UNSECURED_PERSONAL,HOUSEHOLD,DEPOSITS,False,ACTIVE,2026-08-21,268888.89,268888.89,0,CURRENT,False,,False,False,0,0,PTY-LENDER_A-00000383,ANON-LENDER_A-00000383,PERSON,synthetic,WCDS-0.1
FAC-LENDER_A-00000384,LENDER_A,LENDER_A-100384,,TERM_LOAN,SALARY_3M,NGN,750000,750000,750000,2025-05-01,2025-05-01,2025-07-30,90,0.375142,FIXED,MONTHLY,273125.16,UNSECURED_PERSONAL,HOUSEHOLD,DEPOSITS,False,CLOSED,2026-08-21,0,0.0,0,CURRENT,False,,False,False,0,0,PTY-LENDER_A-00000384,ANON-LENDER_A-00000384,PERSON,synthetic,WCDS-0.1
FAC-LENDER_A-00000385,LENDER_A,LENDER_A-100385,,TERM_LOAN,SALARY_3M,NGN,300000,300000,300000,2026-03-02,2026-03-02,2026-05-31,90,0.414964,FIXED,MONTHLY,110231.98,UNSECURED_PERSONAL,HOUSEHOLD,DEPOSITS,False,ACTIVE,2026-08-21,17500.0,18096.87,35,DPD_31_60,False,,False,False,0,0,PTY-LENDER_A-00000385,ANON-LENDER_A-00000385,PERSON,synthetic,WCDS-0.1
FAC-LENDER_A-00000386,LENDER_A,LENDER_A-100386,,TERM_LOAN,PERSONAL_9M,NGN,200000,200000,200000,2026-06-19,2026-06-19,2027-03-16,270,0.28989,FIXED,MONTHLY,26987.54,PERSONAL,HOUSEHOLD,DEPOSITS,False,ACTIVE,2026-08-21,153333.33,153333.33,0,CURRENT,False,,False,False,0,0,PTY-LENDER_A-00000386,ANON-LENDER_A-00000386,PERSON,synthetic,WCDS-0.1
FAC-LENDER_A-00000387,LENDER_A,LENDER_A-100387,,TERM_LOAN,PERSONAL_9M,NGN,150000,150000,150000,2026-05-06,2026-05-06,2027-01-31,270,0.308097,FIXED,MONTHLY,20465.13,PERSONAL,HOUSEHOLD,DEPOSITS,False,ACTIVE,2026-08-21,90555.56,90555.56,0,CURRENT,False,,False,False,0,0,PTY-LENDER_A-00000387,ANON-LENDER_A-00000387,PERSON,synthetic,WCDS-0.1
FAC-LENDER_A-00000388,LENDER_A,LENDER_A-100388,,TERM_LOAN,PERSONAL_9M,NGN,750000,750000,750000,2026-08-02,2026-08-02,2027-04-29,270,0.307143,FIXED,MONTHLY,102266.8,PERSONAL,HOUSEHOLD,DEPOSITS,False,ACTIVE,2026-08-21,697222.22,697222.22,0,CURRENT,False,,False,False,0,0,PTY-LENDER_A-00000388,ANON-LENDER_A-00000388,PERSON,synthetic,WCDS-0.1
FAC-LENDER_A-00000389,LENDER_A,LENDER_A-100389,,TERM_LOAN,PERSONAL_9M,NGN,200000,200000,200000,2025-04-09,2025-04-09,2026-01-04,270,0.383241,FIXED,MONTHLY,28522.07,PERSONAL,HOUSEHOLD,DEPOSITS,False,CLOSED,2026-08-21,0,0.0,0,CURRENT,False,,False,False,0,0,PTY-LENDER_A-00000389,ANON-LENDER_A-00000389,PERSON,synthetic,WCDS-0.1
FAC-LENDER_A-00000390,LENDER_A,LENDER_A-100390,,TERM_LOAN,SALARY_6M,NGN,400000,400000,400000,2025-10-09,2025-10-09,2026-04-07,180,0.347692,FIXED,MONTHLY,78097.62,UNSECURED_PERSONAL,HOUSEHOLD,DEPOSITS,False,CLOSED,2026-08-21,0,0.0,0,CURRENT,False,,False,False,0,0,PTY-LENDER_A-00000390,ANON-LENDER_A-00000390,PERSON,synthetic,WCDS-0.1
FAC-LENDER_A-00000391,LENDER_A,LENDER_A-100391,,TERM_LOAN,PERSONAL_9M,NGN,200000,200000,200000,2026-06-02,2026-06-02,2027-02-27,270,0.295978,FIXED,MONTHLY,27087.61,PERSONAL,HOUSEHOLD,DEPOSITS,False,ACTIVE,2026-08-21,140740.74,140740.74,0,CURRENT,False,,False,False,0,0,PTY-LENDER_A-00000391,ANON-LENDER_A-00000391,PERSON,synthetic,WCDS-0.1
FAC-LENDER_A-00000392,LENDER_A,LENDER_A-100392,,TERM_LOAN,PERSONAL_9M,NGN,250000,250000,250000,2026-03-09,2026-03-09,2026-12-04,270,0.332812,FIXED,MONTHLY,34616.38,PERSONAL,HOUSEHOLD,DEPOSITS,False,ACTIVE,2026-08-21,124305.56,127705.86,65,DPD_61_90,False,,False,False,0,0,PTY-LENDER_A-00000392,ANON-LENDER_A-00000392,PERSON,synthetic,WCDS-0.1
FAC-LENDER_A-00000393,LENDER_A,LENDER_A-100393,,TERM_LOAN,SALARY_3M,NGN,150000,150000,150000,2024-12-16,2024-12-16,2025-03-16,90,0.353086,FIXED,MONTHLY,54353.12,UNSECURED_PERSONAL,HOUSEHOLD,DEPOSITS,False,ACTIVE,2026-08-21,1750.0,1761.85,7,DPD_1_30,False,,False,False,0,0,PTY-LENDER_A-00000393,ANON-LENDER_A-00000393,PERSON,synthetic,WCDS-0.1
